Train no,Train Name,arrival,Station Code,Zone,duration_m,Station Name,departure,return_train,Destination Station,Destination Station Name,Distance
58530,Visakhapatnam Durg Passenger,13:20:00,VSKP,ECoR,20,VISHAKAPATNAM,21:00:00,58529,DURG,DURG,564
58537,Rayagada Vishakhapatnam Passenger,15:05:00,RGDA,ECoR,40,RAYAGADA,10:25:00,58538,VSKP,VISHAKAPATNAM,186
58538,Visakhapatnam Rayagada Passenger,10:40:00,VSKP,ECoR,55,VISHAKAPATNAM,05:45:00,58537,RGDA,RAYAGADA,186
58607,Gomoh-Chakradharpur Passenger,23:00:00,GMO,SER,10,GOMOH JN,14:50:00,58608,CKP,CHAKRADHARPUR,236
58608,Chakradharpur Gomoh Passenger,13:00:00,CKP,SER,0,CHAKRADHARPUR,05:00:00,58607,GMO,GOMOH JN,236
58609,Tatanagar Chakradharpur Passenger,20:10:00,TATA,SER,25,TATANAGAR JN,18:45:00,58610,CKP,CHAKRADHARPUR,62
58652,Lohardaga Ranchi Passenger,09:05:00,LAD,SER,30,Lohardaga,07:35:00,58651,RNC,RANCHI,67
58653,Ranchi - Lohardaga - Barkichampi Passenger,11:00:00,RNC,SER,30,RANCHI,09:30:00,58652,LAD,Lohardaga,67
58654,Barkichampi - Lohardaga - Ranchi Passenger,14:20:00,LAD,SER,30,Lohardaga,12:50:00,58655,RNC,RANCHI,67
58655,Ranchi Lohardaga Passenger,16:15:00,RNC,SER,30,RANCHI,14:45:00,58656,LAD,Lohardaga,67
58656,Lohardaga Ranchi Passenger,18:20:00,LAD,SER,30,Lohardaga,16:50:00,58655,RNC,RANCHI,67
58657,Ranchi Lohardaga Passenger,20:15:00,RNC,SER,30,RANCHI,18:45:00,58656,LAD,Lohardaga,67
58658,Lohardaga Ranchi Passenger,22:05:00,LAD,SER,15,Lohardaga,20:50:00,58657,RNC,RANCHI,67
58661,Tatanagar Hatia Passenger,18:45:00,TATA,SER,15,TATANAGAR JN,11:30:00,58662,HTE,HATIA,218
58662,Hatia Tatanagar Passenger,10:30:00,HTE,SER,0,HATIA,04:30:00,58661,TATA,TATANAGAR JN,218
58703,Durg Gondia Passenger,09:40:00,R,SECR,10,RAIPUR JN,05:30:00,58704,G,GONDIA JN,172
58704,Gondia Durg Passenger,22:00:00,G,SECR,20,GONDIA JN,17:40:00,58703,R,RAIPUR JN,172
58711,Telibandha Dhamtari Passenger,10:00:00,TBD,SECR,0,Telibandha,07:00:00,58712,DTR,Dhamtari,68
58712,Dhamtari Telibandha Passenger,09:35:00,DTR,SECR,5,Dhamtari,06:30:00,58711,TBD,Telibandha,68
58713,Telibandha Dhamtari Passenger,15:40:00,TBD,SECR,0,Telibandha,12:40:00,58712,DTR,Dhamtari,68
58714,Dhamtari Telibandha Passenger,15:20:00,DTR,SECR,5,Dhamtari,12:15:00,58713,TBD,Telibandha,68
58715,Telibandha Dhamtari Passenger,21:40:00,TBD,SECR,5,Telibandha,18:35:00,58714,DTR,Dhamtari,68
58716,Dhamtari Telibandha Passenger,21:20:00,DTR,SECR,10,Dhamtari,18:10:00,58715,TBD,Telibandha,68
58717,Telibandha Rajim Passenger,18:20:00,TBD,SECR,5,Telibandha,16:15:00,58718,RIM,Rajim,39
58718,RAJIM TELIBANDHA PASS,11:35:00,RIM,SECR,0,Rajim,09:35:00,58717,TBD,Telibandha,39
58719,ABHANPUR RAJIM PASS,09:20:00,AVP,SECR,50,Abhanpur Junction,08:30:00,58720,RIM,Rajim,17
58720,RAJIM ABHANPUR PASS,07:40:00,RIM,SECR,50,Rajim,06:50:00,58721,AVP,Abhanpur Junction,16
58721,ABHANPUR RAJIM PASS,21:05:00,AVP,SECR,50,Abhanpur Junction,20:15:00,58722,RIM,Rajim,16
58722,RAJIM ABHANPUR PASS,19:25:00,RIM,SECR,50,Rajim,18:35:00,58721,AVP,Abhanpur Junction,16
58802,Gondia Nagbhir Ballarshah Passenger,13:40:00,G,SECR,10,GONDIA JN,07:30:00,58801,BPQ,BALHARSHAH,252
58810,Nagpur Ramtek Passenger,07:09:00,NGP,SECR,29,NAGPUR,05:40:00,58811,RTK,Ramtek,42
58811,Ramtek Nagpur Passenger,23:10:00,RTK,SECR,55,Ramtek,21:15:00,58810,NGP,NAGPUR,42
58813,Ramtek itwari Passenger,15:40:00,RTK,SECR,40,Ramtek,14:00:00,58814,ITR,ITWARI,38
58814,Itwari Ramtek Passenger,13:15:00,ITR,SECR,15,ITWARI,12:00:00,58813,RTK,Ramtek,38
58815,Itwari Tirodi Passenger,17:10:00,ITR,SECR,5,ITWARI,13:05:00,58816,TRDI,Tirodi,124
58816,Tirodi Itwari Passenger,11:25:00,TRDI,SECR,25,Tirodi,08:00:00,58815,ITR,ITWARI,124
58817,Tumsar Road Tirodi Passenger,07:20:00,TMR,SECR,35,TUMSAR ROAD,05:45:00,58818,TRDI,Tirodi,48
58818,Tirodi Tumsar Road DEMU,18:55:00,TRDI,SECR,20,Tirodi,17:35:00,58817,TMR,TUMSAR ROAD,48
58831,Nagpur Chindwara Passenger,11:40:00,NGP,SECR,45,NAGPUR,04:55:00,58832,CWA,Chhindwara Junction,148
58620,Barka Kana Adra Passenger,20:55:00,BRKA,SER,20,BARKAKANA,15:35:00,58621,ADRA,ADRA JN,159
58621,Adra Barkakana Passenger,09:45:00,ADRA,SER,5,ADRA JN,04:40:00,58620,BRKA,BARKAKANA,159
58701,Shahdol Ambikapur Passenger,19:15:00,SDL,SECR,45,SHAHDOL,13:30:00,58702,ABKP,AMBIKAPUR,216
58702,Ambikapur Shahdol Passenger,13:05:00,ABKP,SECR,20,AMBIKAPUR,07:45:00,58701,SDL,SHAHDOL,216
58804,Gondia Chanda Fort Passenger,22:30:00,G,SECR,30,GONDIA JN,17:00:00,58803,CAF,Chanda Fort,241
58805,Chanda Fort Gondia Passenger,16:15:00,CAF,SECR,0,Chanda Fort,10:15:00,58804,G,GONDIA JN,241
58832,Chhindwara Ramakona Nagpur Passenger,11:30:00,CWA,SECR,5,Chhindwara Junction,05:25:00,58831,NGP,NAGPUR,148
58833,Nagpur Chindwara Passenger,14:15:00,NGP,SECR,10,NAGPUR,07:05:00,58832,CWA,Chhindwara Junction,148
58835,Nagpur Ramakona Chhindwara Passenger,22:15:00,NGP,SECR,15,NAGPUR,16:00:00,58834,CWA,Chhindwara Junction,148
58837,Nagpur Ramakona Chhindwara Passenger,04:50:00,NGP,SECR,20,NAGPUR,22:30:00,58838,CWA,Chhindwara Junction,148
58839,Nagpur Nainpur Jabalpur Fast Passenger,08:15:00,NGP,SECR,30,NAGPUR,12:45:00,58840,JBP,JABALPUR,398
58841,Nagpur Ramakona Passenger,22:20:00,NGP,SECR,5,NAGPUR,18:15:00,58842,RMO,Ramakona,86
58843,Nagpur Nagbhir Passenger,10:35:00,NGP,SECR,40,NAGPUR,05:55:00,58844,NAB,Nagbhir Junction,110
58846,Nagbhir Itwari Passenger,16:55:00,NAB,SECR,10,Nagbhir Junction,12:45:00,58845,ITR,ITWARI,106
58847,Nagpur Nagbhir Passenger,22:20:00,NGP,SECR,45,NAGPUR,17:35:00,58848,NAB,Nagbhir Junction,110
58849,Chhindwara Nainpur Passenger,12:00:00,CWA,SECR,0,Chhindwara Junction,06:00:00,58850,NIR,Nainpur Junction,141
58850,Nainpur Chhindwara Passenger,11:35:00,NIR,SECR,35,Nainpur Junction,06:00:00,58849,CWA,Chhindwara Junction,141
58851,Chhindwara Nainpur Passenger,14:30:00,CWA,SECR,0,Chhindwara Junction,08:30:00,58850,NIR,Nainpur Junction,141
58852,Nainpur Chhindwara Passenger,15:50:00,NIR,SECR,50,Nainpur Junction,10:00:00,58851,CWA,Chhindwara Junction,141
58853,Chhindwara Nainpur Passenger,19:00:00,CWA,SECR,15,Chhindwara Junction,12:45:00,58852,NIR,Nainpur Junction,141
58854,Nainpur Chhindwara Passenger,20:15:00,NIR,SECR,35,Nainpur Junction,14:40:00,58853,CWA,Chhindwara Junction,141
58855,Chhindwara Nainpur Passenger,23:40:00,CWA,SECR,30,Chhindwara Junction,17:10:00,58856,NIR,Nainpur Junction,141
58856,Nainpur Chhindwara Passenger,03:30:00,NIR,SECR,30,Nainpur Junction,22:00:00,58855,CWA,Chhindwara Junction,141
58859,Nainpur Mandla Fort Passenger,15:05:00,NIR,SECR,55,Nainpur Junction,13:10:00,58860,MFR,Mandla Fort,43
58860,Mandla Fort Nainpur Passenger,17:20:00,MFR,SECR,55,Mandla Fort,15:25:00,58859,NIR,Nainpur Junction,43
58861,Nainpur Mandla Fort Passenger,19:35:00,NIR,SECR,55,Nainpur Junction,17:40:00,58860,MFR,Mandla Fort,43
58862,Mandla Fort Nainpur Passenger,21:50:00,MFR,SECR,55,Mandla Fort,19:55:00,58861,NIR,Nainpur Junction,43
58863,Balaghat jabalpur Passenger,09:50:00,BTC,SECR,10,Balaghat Junction,00:40:00,58864,JBP,JABALPUR,185
58864,Jabalpur Balaghat Passenger,16:35:00,JBP,SECR,35,JABALPUR,06:00:00,58865,BTC,Balaghat Junction,185
58865,Balaghat Jabalpur Passenger,13:55:00,BTC,SECR,55,Balaghat Junction,05:00:00,58864,JBP,JABALPUR,187
58866,Jabalpur Balaghat Passenger,20:35:00,JBP,SECR,40,JABALPUR,10:55:00,58865,BTC,Balaghat Junction,185
58867,Balaghat jabalpur Passenger,18:35:00,BTC,SECR,45,Balaghat Junction,09:50:00,58868,JBP,JABALPUR,185
58868,Jabalpur Balaghat Passenger,03:00:00,JBP,SECR,55,JABALPUR,18:05:00,58867,BTC,Balaghat Junction,187
58869,Balaghat jabalpur Passenger,23:40:00,BTC,SECR,50,Balaghat Junction,13:50:00,58870,JBP,JABALPUR,185
58870,Jabalpur Balaghat Passenger,07:30:00,JBP,SECR,10,JABALPUR,22:20:00,58871,BTC,Balaghat Junction,187
58871,Balaghat Jabalpur Passenger,06:00:00,BTC,SECR,15,Balaghat Junction,20:45:00,58870,JBP,JABALPUR,187
58873,Balaghat Nainpur Passenger,21:15:00,BTC,SECR,20,Balaghat Junction,17:55:00,58874,NIR,Nainpur Junction,74
58874,Nainpur Balaghat Passenger,08:50:00,NIR,SECR,20,Nainpur Junction,05:30:00,58873,BTC,Balaghat Junction,74
59009,Virar Bharuch Shuttle,11:00:00,VR,WR,0,VIRAR,04:00:00,59010,BH,BHARUCH JN,267
59010,Bharuch Virar Passenger,21:30:00,BH,WR,25,BHARUCH JN,14:05:00,59009,VR,VIRAR,267
59013,Bhusaval Passenger,09:15:00,ST,WR,50,SURAT,23:25:00,59014,BSL,BHUSAVAL JN,336
59023,Mumbai Valsad Passenger,22:55:00,BCT,WR,45,Mumbai Central,18:10:00,59024,BL,VALSAD,195
59025,Surat Amrawati Fast Passenger,22:30:00,ST,WR,40,SURAT,10:50:00,59026,AMI,Amravati,563
58834,Chhindwara Nagpur Passenger,21:40:00,CWA,SECR,50,Chhindwara Junction,14:50:00,58833,NGP,NAGPUR,148
58836,Chhindwara Nagpur Passenger,00:20:00,CWA,SECR,55,Chhindwara Junction,17:25:00,58837,NGP,NAGPUR,148
58840,Jabalpur Nir Nagpur Passenger,15:30:00,JBP,SECR,0,JABALPUR,20:30:00,58839,NGP,NAGPUR,398
58842,Ramakona Nagpur Passenger,09:10:00,RMO,SECR,10,Ramakona,05:00:00,58841,NGP,NAGPUR,86
58844,Nagbhir Nagpur Passenger,10:45:00,NAB,SECR,30,Nagbhir Junction,06:15:00,58843,NGP,NAGPUR,110
58848,Nagbhir Nagpur Passenger,21:10:00,NAB,SECR,25,Nagbhir Junction,16:45:00,58847,NGP,NAGPUR,110
59026,Surat Fast Passenger,21:15:00,AMI,WR,15,Amravati,09:00:00,59025,ST,SURAT,563
59037,Virar Surat Passenger,23:50:00,VR,WR,40,VIRAR,17:10:00,59038,ST,SURAT,207
59038,Surat Virar Passenger,10:05:00,ST,WR,45,SURAT,04:20:00,59037,VR,VIRAR,207
59043,Virar Dahanu Shuttle,00:08:00,VR,WR,18,VIRAR,22:50:00,59044,DRD,DAHANU ROAD,64
59044,Dahanu Virar Shuttle,06:15:00,DRD,WR,20,DAHANU ROAD,04:55:00,59043,VR,VIRAR,64
59047,Virar Surat Passenger,13:00:00,VR,WR,20,VIRAR,07:40:00,59048,ST,SURAT,207
59048,Surat Virar Passenger,23:10:00,ST,WR,50,SURAT,18:20:00,59047,VR,VIRAR,207
59049,Valsad Viramgam Passenger,20:10:00,BL,WR,5,VALSAD,06:05:00,59050,VG,VIRAMGAM JN,364
59075,Bhusaval Passenger,19:20:00,ST,WR,5,SURAT,07:15:00,59076,BSL,BHUSAVAL JN,336
59077,Surat-Bhusaval Passenger,01:55:00,ST,WR,20,SURAT,16:35:00,59078,BSL,BHUSAVAL JN,336
59078,Bhusaval-Surat Passenger,09:55:00,BSL,WR,20,BHUSAVAL JN,00:35:00,59077,ST,SURAT,336
59101,Vadodara Kathana Passenger,18:30:00,BRC,WR,25,VADODARA JN,16:05:00,59102,KTNA,Kathana,73
59102,Kathana Vadodara Passenger,08:40:00,KTNA,WR,35,Kathana,06:05:00,59103,BRC,VADODARA JN,73
59103,Vadodara Kathana Passenger,11:50:00,BRC,WR,20,VADODARA JN,09:30:00,59102,KTNA,Kathana,73
59104,Kathana Vadodara Passenger,15:15:00,KTNA,WR,30,Kathana,12:45:00,59103,BRC,VADODARA JN,73
59115,Anand Godhra Passenger,16:30:00,ANND,WR,25,ANAND JN,14:05:00,59116,GDA,GODHRA JN,78
59116,Godhra Anand Passenger,20:40:00,GDA,WR,30,GODHRA JN,18:10:00,59115,ANND,ANAND JN,78
59118,Chhota Udepur Pratapnagar Passenger,08:55:00,CTD,WR,55,Chhota Udepur,06:00:00,59119,PRTN,Pratapnagar,99
59119,Pratapnagar Chhota Udepur Passenger,21:10:00,PRTN,WR,55,Pratapnagar,18:15:00,59120,CTD,Chhota Udepur,99
59120,Chhota Udepur Pratap Nagar Passenger,20:00:00,CTD,WR,0,Chhota Udepur,17:00:00,59119,PRTN,Pratapnagar,99
59121,Pratapnagar Chhota Udepur Passenger,13:10:00,PRTN,WR,0,Pratapnagar,10:10:00,59120,CTD,Chhota Udepur,99
59122,Bodeli Pratapnagar Passenger,12:40:00,BDE,WR,10,Bodeli,10:30:00,59121,PRTN,Pratapnagar,63
59152,Modasa Nadiad Passenger,09:20:00,MDSA,WR,20,Modasa,06:00:00,59151,ND,NADIAD JN,105
59158,Anand Vadodara Passenger,23:45:00,ANND,WR,30,ANAND JN,22:15:00,59157,BRC,VADODARA JN,36
59163,Anand Vadtal Passenger,16:00:00,ANND,WR,40,ANAND JN,15:20:00,59164,VTL,Vadtal Swaminarayan,14
59164,Vadtal Swaminarayan Anand Passenger,12:05:00,VTL,WR,45,Vadtal Swaminarayan,11:20:00,59163,ANND,ANAND JN,14
59165,Anand Godhra Passenger,07:35:00,ANND,WR,35,ANAND JN,05:00:00,59166,GDA,GODHRA JN,78
59166,Godhra Anand Passenger,10:45:00,GDA,WR,30,GODHRA JN,08:15:00,59165,ANND,ANAND JN,78
59205,Wansjaliya Porbandar Passenger,16:45:00,KNLS,WR,40,KANALAS JN,14:05:00,59206,PBR,PORBANDAR,105
59206,Porbandar Wansjaliya Passenger,13:40:00,PBR,WR,30,PORBANDAR,11:10:00,59205,KNLS,KANALAS JN,105
59207,Bhavnagar Okha Passenger,13:20:00,BVC,WR,55,BHAVNAGAR TERMINUS,21:25:00,59208,OKHA,OKHA,538
59208,Bhavnagar Passenger,05:50:00,OKHA,WR,15,OKHA,14:35:00,59207,BVC,BHAVNAGAR TERMINUS,538
59211,Rajkot Porbandar Fast Passenger,20:00:00,RJT,WR,50,RAJKOT JN,14:10:00,59212,PBR,PORBANDAR,213
59031,Surat Bharuch Passenger,20:00:00,ST,WR,25,SURAT,18:35:00,59032,BH,BHARUCH JN,60
59032,Bharuch Surat Passenger,08:20:00,BH,WR,35,BHARUCH JN,06:45:00,59031,ST,SURAT,60
59161,Bharuch Vadtal Swaminarayan Passenger,10:45:00,BH,WR,45,BHARUCH JN,06:00:00,59162,VTL,Vadtal Swaminarayan,120
59162,Vadtal Swaminarayan Bharuch Passenger,20:45:00,VTL,WR,5,Vadtal Swaminarayan,16:40:00,59161,BH,BHARUCH JN,120
59212,Porbandar Rajkot Fast Passenger,13:30:00,PBR,WR,15,PORBANDAR,07:15:00,59211,RJT,RAJKOT JN,213
59213,Bhanvad Porbandar Passenger,09:30:00,BNVD,WR,0,BHANVAD,07:30:00,59214,PBR,PORBANDAR,52
59215,Bhanvad Porbandar Passenger,22:35:00,BNVD,WR,20,BHANVAD,21:15:00,59216,PBR,PORBANDAR,52
59216,Porbandar Bhanvad Passenger,20:35:00,PBR,WR,30,PORBANDAR,19:05:00,59215,BNVD,BHANVAD,52
59225,Bhavnagar Mahuva Passenger,14:10:00,BVC,WR,45,BHAVNAGAR TERMINUS,09:25:00,59226,MHV,MAHUVA JN,203
59226,Mahuva Bhavnagar Passenger,19:40:00,MHV,WR,10,MAHUVA JN,14:30:00,59225,BVP,BHAVANAGAR PARA,220
59227,Botad Bhavnagar Passenger,23:25:00,BTD,WR,15,BOTAD JN,21:10:00,59228,BVC,BHAVNAGAR TERMINUS,93
59228,Bhavnagar-Botad Passenger,07:10:00,BVC,WR,10,BHAVNAGAR TERMINUS,05:00:00,59229,BTD,BOTAD JN,93
59229,Botad Jn-Bhavnagar T Passenger,08:55:00,BTD,WR,30,BOTAD JN,06:25:00,59228,BVC,BHAVNAGAR TERMINUS,93
59230,Bhavnagar Botad Passenger,07:40:00,BVC,WR,0,BHAVNAGAR TERMINUS,18:40:00,59229,ST,SURAT,526
59231,Surendranagar Botad Passenger,20:35:00,SUNR,WR,45,SURENDRANAGAR,18:50:00,59232,BTD,BOTAD JN,77
59232,Botad Surendranagar Passenger,09:05:00,BTD,WR,50,BOTAD JN,07:15:00,59231,SUNR,SURENDRANAGAR,77
59233,Surendranagar Bhavnagar Passenger,13:35:00,SUNR,WR,10,SURENDRANAGAR,09:25:00,59234,BVC,BHAVNAGAR TERMINUS,170
59234,Bhavnagar Surendranagar Passenger,18:30:00,BVC,WR,50,BHAVNAGAR TERMINUS,14:40:00,59233,SUNR,SURENDRANAGAR,170
59235,Dhola Mahuva Passenger,10:00:00,DLJ,WR,30,DHOLA JN,06:30:00,59236,MHV,MAHUVA JN,153
59236,Mahuva Dhola Passenger,21:05:00,MHV,WR,35,MAHUVA JN,17:30:00,59235,DLJ,DHOLA JN,153
59243,Rajula Mahuva Passenger,13:30:00,RJU,WR,25,Rajula City,12:05:00,59244,MHV,MAHUVA JN,38
59244,Mahuva Rajula Passenger,11:45:00,MHV,WR,20,MAHUVA JN,10:25:00,59243,RJU,Rajula City,38
59267,Palitana Bhavnagar Passenger,09:40:00,PIT,WR,30,Palitana,08:10:00,59268,BVC,BHAVNAGAR TERMINUS,49
59268,Bhavnagar Palitana Passenger,07:30:00,BVC,WR,15,BHAVNAGAR TERMINUS,06:15:00,59269,PIT,Palitana,49
59269,Palitana Bhavnagar Passenger,21:45:00,PIT,WR,30,Palitana,20:15:00,59270,BVC,BHAVNAGAR TERMINUS,49
59270,Bhavnagar Palitana Passenger,19:30:00,BVC,WR,15,BHAVNAGAR TERMINUS,18:15:00,59269,PIT,Palitana,49
59271,Surendranagar Bhavnagar Fast Passenger,17:25:00,SUNR,WR,55,SURENDRANAGAR,13:30:00,59272,BVC,BHAVNAGAR TERMINUS,170
59272,Bhavnagar Surendranagar Passenger,12:20:00,BVC,WR,45,BHAVNAGAR TERMINUS,08:35:00,59271,SUNR,SURENDRANAGAR,170
59295,Palitana Bhavnagar Passenger,17:50:00,PIT,WR,15,Palitana,16:35:00,59296,BVC,BHAVNAGAR TERMINUS,49
59296,Bhavnagar Palitana Passenger,16:15:00,BVC,WR,15,BHAVNAGAR TERMINUS,15:00:00,59295,PIT,Palitana,61
59297,Porbandar Veraval Passenger,11:00:00,PBR,WR,5,PORBANDAR,05:55:00,59298,VRL,VERAVAL,232
59298,Veraval Porbandar Passenger,21:45:00,VRL,WR,35,VERAVAL,16:10:00,59297,PBR,PORBANDAR,231
59318,Ujjain Nagda Passenger,08:45:00,UJN,WR,25,UJJAIN JN,07:20:00,59317,NAD,NAGDA JN,56
59319,Ujjain Bhopal Passenger,21:50:00,UJN,WR,45,UJJAIN JN,17:05:00,59320,BPL,BHOPAL JN,184
59320,Bhopal Ujjain Passenger,10:50:00,BPL,WR,20,BHOPAL JN,06:30:00,59319,UJN,UJJAIN JN,184
59341,Nagda Bina Passenger,23:25:00,NAD,WR,50,NAGDA JN,11:35:00,59342,BINA,BINA JN,429
59342,Bina Nagda Passenger,15:00:00,BINA,WR,0,BINA JN,04:00:00,59341,NAD,NAGDA JN,429
59345,Ratlam Nagda Passenger,11:20:00,RTM,WR,0,RATLAM JN,10:20:00,59346,NAD,NAGDA JN,41
59346,Nagda Ratlam Passenger,09:45:00,NAD,WR,55,NAGDA JN,08:50:00,59345,RTM,RATLAM JN,41
59355,Ratlam Mathura Passenger,23:25:00,RTM,WR,25,RATLAM JN,07:00:00,59356,MTJ,MATHURA JN,591
59356,Mathura Ratlam Passenger,21:00:00,MTJ,WR,45,MATHURA JN,05:15:00,59355,RTM,RATLAM JN,591
59357,Bayana Yamunabridge Passenger,12:10:00,BXN,WR,0,BAYANA JN,09:10:00,59358,JAB,YAMUNA BRIDGE AGRA,88
59358,Yamuna Bridge Bayana Passenger,17:00:00,JAB,WR,15,YAMUNA BRIDGE AGRA,13:45:00,59357,BXN,BAYANA JN,88
59379,Indore Maksi Passenger,07:30:00,INDB,WR,45,INDORE JN BG,05:45:00,59380,MKC,MAKSI,75
59385,Panchvalley Fast Passenger,04:30:00,INDB,WR,20,INDORE JN BG,13:10:00,59386,CWA,Chhindwara Junction,554
59386,Panchvalley Passenger,13:30:00,CWA,WR,25,Chhindwara Junction,21:05:00,59385,INDB,INDORE JN BG,554
59317,Nagda Ujjain Passenger,19:35:00,NAD,WR,35,NAGDA JN,18:00:00,59318,UJN,UJJAIN JN,56
59354,Ujjain Nagda Passenger,22:15:00,UJN,WR,35,UJJAIN JN,20:40:00,59353,NAD,NAGDA JN,56
59387,Nagda Indore Bg Passenger,19:20:00,NAD,WR,5,NAGDA JN,15:15:00,59388,INDB,INDORE JN BG,135
59388,Indore Bg Nagda Passenger,12:50:00,INDB,WR,20,INDORE JN BG,08:30:00,59387,NAD,NAGDA JN,135
59389,Indore-Bhopal Fast Passenger,05:30:00,INDB,WR,45,INDORE JN BG,23:45:00,59390,BPL,BHOPAL JN,263
59390,Bhopal-Indore Fast Passenger,04:35:00,BPL,WR,45,BHOPAL JN,22:50:00,59389,INDB,INDORE JN BG,263
59395,Amla Chhindwara Passenger,20:00:00,AMLA,WR,30,AMLA JN,16:30:00,59396,CWA,Chhindwara Junction,115
59396,Chhindwara Amla Passenger,11:10:00,CWA,WR,10,Chhindwara Junction,08:00:00,59395,AMLA,AMLA JN,115
59422,Somnath Rajkot Passenger,09:20:00,SMNH,WR,0,SOMNATH,04:20:00,59423,RJT,RAJKOT JN,190
59423,Rajkot Somnath Passenger,23:20:00,RJT,WR,0,RAJKOT JN,18:20:00,59422,SMNH,SOMNATH,190
59441,Mumbai Central-Ahmedabad Passenger,14:55:00,BCT,WR,15,Mumbai Central,22:40:00,59442,ADI,AHMEDABAD JN,491
59473,ADI - PTN PASSENGER,06:35:00,ADI,WR,5,AHMEDABAD JN,03:30:00,59474,PTN,PATAN,107
59474,PATAN - AHMEDABAD PASSENGER,23:35:00,PTN,WR,35,PATAN,20:00:00,59473,ADI,AHMEDABAD JN,106
59475,Mahesana Patan Passenger,11:10:00,MSH,WCR,55,MAHESANA JN,10:15:00,59476,PTN,PATAN,40
59476,Patan Mehsana Passenger,13:05:00,PTN,WCR,0,PATAN,12:05:00,59475,MSH,MAHESANA JN,40
59477,Mahesana Patan Passenger,16:15:00,MSH,WCR,55,MAHESANA JN,15:20:00,59476,PTN,PATAN,40
59478,Patan Mehsana Passenger,18:00:00,PTN,WCR,55,PATAN,17:05:00,59477,MSH,MAHESANA JN,40
59481,Haldighati Passenger,19:25:00,MSH,WCR,55,MAHESANA JN,18:30:00,59482,PTN,PATAN,40
59482,Patan Mahesana Passenger,07:50:00,PTN,WCR,55,PATAN,06:55:00,59481,MSH,MAHESANA JN,40
59483,AHMEDABAD PATAN PASS,06:35:00,MSH,WCR,55,MAHESANA JN,05:40:00,59484,PTN,PATAN,40
59484,Patan Mahesana DMU,21:20:00,PTN,WCR,55,PATAN,20:25:00,59483,MSH,MAHESANA JN,40
59503,Viramgam Okha Fast Passenger,00:35:00,VG,WR,0,VIRAMGAM JN,11:35:00,59504,OKHA,OKHA,429
59504,Okha Viramgam Fast Passenger,16:35:00,OKHA,WR,35,OKHA,03:00:00,59503,VG,VIRAMGAM JN,429
59509,Mahesana Viramgam Passenger,10:20:00,MSH,WR,55,MAHESANA JN,08:25:00,59510,VG,VIRAMGAM JN,66
59510,Viramgam Mahesana Passenger,07:55:00,VG,WR,55,VIRAMGAM JN,06:00:00,59509,MSH,MAHESANA JN,66
59511,Mahesana Viramgam,21:15:00,MSH,WR,55,MAHESANA JN,19:20:00,59512,VG,VIRAMGAM JN,66
59512,Viramgam Mahesana,18:20:00,VG,WR,55,VIRAMGAM JN,16:25:00,59511,MSH,MAHESANA JN,66
59547,Ahmedabad Okha Passenger,05:10:00,ADI,WR,10,AHMEDABAD JN,12:00:00,59548,OKHA,OKHA,499
59548,Okha Ahmedabad Passenger,14:10:00,OKHA,WR,0,OKHA,22:10:00,59547,ADI,AHMEDABAD JN,499
59601,Beawar Ajmer Passenger,09:05:00,BER,NWR,20,BEAWAR,07:45:00,59602,AII,AJMER JN,53
59602,Ajmer Beawar Passenger,19:10:00,AII,NWR,20,AJMER JN,17:50:00,59601,BER,BEAWAR,53
59603,Ajmer Udaipur Passenger,16:55:00,AII,NWR,55,AJMER JN,08:00:00,59604,UDZ,UDAIPUR CITY,300
59604,Udaipur Ajmer Passenger,18:00:00,UDZ,NWR,20,UDAIPUR CITY,09:40:00,59603,AII,AJMER JN,300
59605,Chittaurgarh Udaipur Passenger,08:35:00,COR,NWR,50,CHITTAURGARH,05:45:00,59606,UDZ,UDAIPUR CITY,114
59606,Udaipur Chittaurgarh Passenger,22:35:00,UDZ,NWR,5,UDAIPUR CITY,19:30:00,59605,COR,CHITTAURGARH,114
59702,Hisar-Jaipur Passenger,09:15:00,HSR,NWR,45,Hisar,23:30:00,59701,JP,JAIPUR,368
59703,Hisar Rewari Passenger,10:05:00,HSR,NWR,45,Hisar,06:20:00,59704,RE,REWARI,143
59704,Gondia Durg Passenger,21:15:00,RE,NWR,45,REWARI,17:30:00,59703,HSR,Hisar,143
51239,Amla Betul Passenger,07:40:00,AMLA,WCR,35,AMLA JN,07:05:00,51240,BZU,BETUL,23
59394,Habibganj Dahod Fast Pass,22:50:00,HBJ,WR,0,HABIBGANJ,11:50:00,59393,DHD,DAHOD,400
59705,Suratgarh Jaipur Passenger,22:00:00,SOG,NWR,45,SURATGARH JN,06:15:00,59706,JP,JAIPUR,562
59707,ANUPGARH - SURATGARH Passenger,12:25:00,APH,NWR,50,ANUPGARH,10:35:00,59708,SOG,SURATGARH JN,76
59708,SURATGARH - ANUPGARH Passenger,10:05:00,SOG,NWR,55,SURATGARH JN,08:10:00,59707,APH,ANUPGARH,76
59709,APH-SOG  PASSANGER,18:40:00,APH,NWR,40,ANUPGARH,17:00:00,59708,SOG,SURATGARH JN,76
59710,Suratgarh Anupgarh Passenger,16:35:00,SOG,NWR,45,SURATGARH JN,14:50:00,59709,APH,ANUPGARH,76
59711,Bhatinda Suratgarh Passenger,18:25:00,BTI,NWR,40,BHATINDA JN,14:45:00,59712,SOG,SURATGARH JN,142
